"ANO_CMPT","MES_CMPT","Cod_Habilitacao","CNES"
"2024","10","3508","2218798"
"2024","10","3507","2218798"
"2024","10","2601","2218798"
"2024","10","1101","2218798"
"2024","10","1203","2218798"
"2024","10","2901","2218798"
"2024","10","2304","2218798"
"2024","10","2301","2218798"
"2024","10","1202","2218798"
"2024","10","2408","2218798"
"2024","10","1104","2218798"
"2024","10","1409","2218798"
"2024","10","2402","2218798"
"2024","10","3509","2218798"
"2024","10","2403","2218798"
"2024","10","1901","2218798"
"2024","10","1902","2218798"
"2024","10","3510","2218798"
"2024","10","3511","2218798"
"2024","10","3512","2218798"
"2024","10","0617","2218798"
"2024","10","2902","2218798"
"2024","10","2502","2206595"
"2024","10","2301","2206595"
"2024","10","2304","2206595"
"2024","10","2601","2206595"
"2024","10","2422","2206595"
"2024","10","1706","2206595"
"2024","10","1102","2206595"
"2024","10","1707","2206595"
"2024","10","1708","2206595"
"2024","10","1204","2206595"
"2024","10","0806","2206595"
"2024","10","0807","2206595"
"2024","10","0802","2206595"
"2024","10","1601","2206595"
"2024","10","2604","2206595"
"2024","10","2902","2206595"
"2024","10","1723","2206595"
"2024","10","1902","2206595"
"2024","10","1901","2206595"
"2024","10","2201","2206595"
"2024","10","2420","2206595"
"2024","10","2703","2206595"
"2024","10","0805","2206595"
"2024","10","0804","2206595"
"2024","10","0803","2206595"
"2024","10","2603","2206595"
"2024","10","1505","2206595"
"2024","10","1101","2206595"
"2024","10","0506","2206595"
"2024","10","1504","2206595"
"2024","10","2401","2206595"
"2024","10","1414","2206595"
"2024","10","2407","2206595"
"2024","10","2610","2206595"
"2024","10","0203","2206595"
"2024","10","3202","2206595"
"2024","10","2408","2206595"
"2024","10","2901","2206595"
"2024","10","0506","2146339"
"2024","10","3202","2146339"
"2024","10","2803","2146355"
"2024","10","1414","2146355"
"2024","10","2205","2146355"
"2024","10","1204","2146355"
"2024","10","2802","2146355"
"2024","10","2609","2146355"
"2024","10","2401","2146355"
"2024","10","2413","2146355"
"2024","10","2422","2146355"
"2024","10","1506","2146355"
"2024","10","2448","2146355"
"2024","10","1723","2146355"
"2024","10","1801","2146355"
"2024","10","3002","2146355"
"2024","10","2610","2146355"
"2024","10","2611","2146355"
"2024","10","2407","2146355"
"2024","10","2501","2146355"
"2024","10","0203","2146355"
"2024","10","2601","2146355"
"2024","10","0803","2146355"
"2024","10","0804","2146355"
"2024","10","0805","2146355"
"2024","10","0806","2146355"
"2024","10","0807","2146355"
"2024","10","1708","2146355"
"2024","10","2420","2146355"
"2024","10","2304","2146355"
"2024","10","2301","2146355"
"2024","10","2607","2146355"
"2024","10","1101","2146355"
"2024","10","1902","2146355"
"2024","10","0815","2146355"
"2024","10","2902","2146355"
"2024","10","1409","2146355"
"2024","10","1602","2146355"
"2024","10","1718","2146355"
"2024","10","2408","2146355"
"2024","10","1709","2146355"
"2024","10","0636","2146355"
"2024","10","1616","2146355"
"2024","10","0802","2146355"
"2024","10","2101","2146355"
"2024","10","1301","2146355"
"2024","10","1707","2146355"
"2024","10","2102","2146355"
"2024","10","2703","2146355"
"2024","10","0101","2146355"
"2024","10","1901","2146355"
"2024","10","2604","2146355"
"2024","10","2606","2146355"
"2024","10","1504","2146371"
"2024","10","1505","2146371"
"2024","09","2440","0027049"
"2024","09","3508","0027049"
"2024","09","3509","0027049"
"2024","09","3507","0027049"
"2024","09","3511","0027049"
"2024","09","3515","0027049"
"2024","09","1723","0027049"
"2024","09","1504","0027049"
"2024","09","2408","0027049"
"2024","09","1709","0027049"
"2024","09","2608","0027049"
"2024","09","1404","0027049"
"2024","09","2407","0027049"
"2024","09","1602","0027049"
"2024","09","1414","0027049"
"2024","09","1505","0027049"
"2024","09","2802","0027049"
"2024","09","2610","0027049"
"2024","09","2411","0027049"
"2024","09","0305","0027049"
"2024","09","0203","0027049"
"2024","09","2803","0027049"
"2024","09","2205","0027049"
"2024","09","1717","0027049"
"2024","09","2453","0027049"
"2024","09","3202","0027049"
"2024","09","2462","0027049"
"2024","09","2446","0027049"
"2024","09","0815","0027049"
"2024","09","2304","0027049"
"2024","09","2301","0027049"
"2024","09","1102","0027049"
"2024","09","2401","0027049"
"2024","09","2402","0027049"
"2024","09","0506","0027049"
"2024","09","2603","0027049"
"2024","09","2601","0027049"
"2024","09","0202","0027049"
"2024","09","1902","0027049"
"2024","09","2902","0027049"
"2024","09","2409","0027049"
"2024","09","1204","0027049"
"2024","09","1901","0027049"
"2024","09","2901","0027049"
"2024","09","2703","0027049"
"2024","09","1101","0027049"
"2024","09","0802","0027049"
"2024","09","0803","0027049"
"2024","09","0804","0027049"
"2024","09","0805","0027049"
"2024","09","0806","0027049"
"2024","09","0807","0027049"
"2024","09","2203","0027049"
"2024","09","2501","0027049"
"2024","09","1708","0027049"
"2024","09","2403","0027049"
"2024","09","2420","0027049"
"2024","09","2401","2218798"
"2024","09","3002","2218798"
"2024","09","1204","2218798"
"2024","09","3202","2218798"
"2024","09","1504","2218798"
"2024","09","2420","2218798"
"2024","09","2403","2218798"
"2024","09","1901","2218798"
"2024","09","1902","2218798"
"2024","09","1505","2218798"
"2024","09","3003","2218798"
"2024","09","2501","2218798"
"2024","09","2402","2218798"
"2024","09","2901","2218798"
"2024","09","1203","2218798"
"2024","09","1101","2218798"
"2024","09","2408","2218798"
"2024","09","1104","2218798"
"2024","09","1409","2218798"
"2024","09","3507","2218798"
"2024","09","3508","2218798"
"2024","09","3509","2218798"
"2024","09","3510","2218798"
"2024","09","3511","2218798"
"2024","09","3512","2218798"
"2024","09","0617","2218798"
"2024","09","2902","2218798"
"2024","09","2601","2218798"
"2024","09","1202","2218798"
"2024","09","2301","2218798"
"2024","09","2304","2218798"
"2024","09","0805","2206595"
"2024","09","2420","2206595"
"2024","09","2201","2206595"
"2024","09","1901","2206595"
"2024","09","1902","2206595"
"2024","09","2502","2206595"
"2024","09","2301","2206595"
"2024","09","2304","2206595"
"2024","09","2601","2206595"
"2024","09","2422","2206595"
"2024","09","1706","2206595"
"2024","09","1102","2206595"
"2024","09","1707","2206595"
"2024","09","1708","2206595"
"2024","09","2703","2206595"
"2024","09","2901","2206595"
"2024","09","1204","2206595"
"2024","09","0806","2206595"
"2024","09","0807","2206595"
"2024","09","0802","2206595"
"2024","09","1601","2206595"
"2024","09","2604","2206595"
"2024","09","2902","2206595"
"2024","09","1723","2206595"
"2024","09","0804","2206595"
"2024","09","0803","2206595"
"2024","09","2603","2206595"
"2024","09","0506","2206595"
"2024","09","1101","2206595"
"2024","09","1505","2206595"
"2024","09","1504","2206595"
"2024","09","2401","2206595"
"2024","09","1414","2206595"
"2024","09","0203","2206595"
"2024","09","3202","2206595"
"2024","09","2408","2206595"
"2024","09","2610","2206595"
"2024","09","2407","2206595"
"2024","09","0506","2146339"
"2024","09","3202","2146339"
"2024","09","1602","2146355"
"2024","09","1718","2146355"
"2024","09","2407","2146355"
"2024","09","2803","2146355"
"2024","09","1414","2146355"
"2024","09","1801","2146355"
"2024","09","2205","2146355"
"2024","09","1204","2146355"
"2024","09","2802","2146355"
"2024","09","2609","2146355"
"2024","09","2401","2146355"
"2024","09","2413","2146355"
"2024","09","2422","2146355"
"2024","09","1506","2146355"
"2024","09","2448","2146355"
"2024","09","1723","2146355"
"2024","09","3002","2146355"
"2024","09","2610","2146355"
"2024","09","2611","2146355"
"2024","09","0815","2146355"
"2024","09","2408","2146355"
"2024","09","1709","2146355"
"2024","09","0636","2146355"
"2024","09","1616","2146355"
"2024","09","0802","2146355"
"2024","09","2101","2146355"
"2024","09","1301","2146355"
"2024","09","2102","2146355"
"2024","09","2703","2146355"
"2024","09","0101","2146355"
"2024","09","1901","2146355"
"2024","09","2604","2146355"
"2024","09","2606","2146355"
"2024","09","2501","2146355"
"2024","09","0203","2146355"
"2024","09","2601","2146355"
"2024","09","0803","2146355"
"2024","09","0804","2146355"
"2024","09","0805","2146355"
"2024","09","0806","2146355"
"2024","09","0807","2146355"
"2024","09","1708","2146355"
"2024","09","2420","2146355"
"2024","09","2304","2146355"
"2024","09","2301","2146355"
"2024","09","2607","2146355"
"2024","09","1101","2146355"
"2024","09","1902","2146355"
"2024","09","1707","2146355"
"2024","09","1409","2146355"
"2024","09","1505","2146371"
"2024","09","1504","2146371"
"2024","08","2409","0027049"
"2024","08","0815","0027049"
"2024","08","2902","0027049"
"2024","08","0202","0027049"
"2024","08","1902","0027049"
"2024","08","2608","0027049"
"2024","08","1404","0027049"
"2024","08","1901","0027049"
"2024","08","2901","0027049"
"2024","08","1102","0027049"
"2024","08","2401","0027049"
"2024","08","2402","0027049"
"2024","08","1204","0027049"
"2024","08","2703","0027049"
"2024","08","1101","0027049"
"2024","08","0802","0027049"
"2024","08","0803","0027049"
"2024","08","0804","0027049"
"2024","08","0805","0027049"
"2024","08","2304","0027049"
"2024","08","2301","0027049"
"2024","08","2407","0027049"
"2024","08","1602","0027049"
"2024","08","2501","0027049"
"2024","08","1709","0027049"
"2024","08","1708","0027049"
"2024","08","2403","0027049"
"2024","08","2603","0027049"
"2024","08","2601","0027049"
"2024","08","0506","0027049"
"2024","08","2802","0027049"
"2024","08","2411","0027049"
"2024","08","0305","0027049"
"2024","08","2803","0027049"
"2024","08","2610","0027049"
"2024","08","0806","0027049"
"2024","08","0807","0027049"
"2024","08","2420","0027049"
"2024","08","2203","0027049"
"2024","08","0203","0027049"
"2024","08","2205","0027049"
"2024","08","1717","0027049"
"2024","08","2462","0027049"
"2024","08","2446","0027049"
"2024","08","2440","0027049"
"2024","08","3508","0027049"
"2024","08","3509","0027049"
"2024","08","3507","0027049"
"2024","08","3511","0027049"
"2024","08","3515","0027049"
"2024","08","1723","0027049"
"2024","08","2453","0027049"
"2024","08","1414","0027049"
"2024","08","3202","0027049"
"2024","08","2408","0027049"
"2024","08","1504","0027049"
"2024","08","1505","0027049"
"2024","08","3507","2218798"
"2024","08","1204","2218798"
"2024","08","3202","2218798"
"2024","08","2401","2218798"
"2024","08","1901","2218798"
"2024","08","1902","2218798"
"2024","08","1504","2218798"
"2024","08","1505","2218798"
"2024","08","3003","2218798"
"2024","08","2501","2218798"
"2024","08","2402","2218798"
"2024","08","3002","2218798"
"2024","08","3508","2218798"
"2024","08","3509","2218798"
"2024","08","3510","2218798"
"2024","08","3511","2218798"
"2024","08","3512","2218798"
"2024","08","1202","2218798"
"2024","08","2408","2218798"
"2024","08","1104","2218798"
"2024","08","1409","2218798"
"2024","08","2420","2218798"
"2024","08","2403","2218798"
"2024","08","2902","2218798"
"2024","08","2301","2218798"
"2024","08","2304","2218798"
"2024","08","2901","2218798"
"2024","08","1203","2218798"
"2024","08","1101","2218798"
"2024","08","2601","2218798"
"2024","08","0617","2218798"
"2024","08","2601","2206595"
"2024","08","2422","2206595"
"2024","08","1706","2206595"
"2024","08","1102","2206595"
"2024","08","1707","2206595"
"2024","08","1708","2206595"
"2024","08","2703","2206595"
"2024","08","2420","2206595"
"2024","08","0806","2206595"
"2024","08","0807","2206595"
"2024","08","0802","2206595"
"2024","08","2604","2206595"
"2024","08","1101","2206595"
"2024","08","0506","2206595"
"2024","08","2603","2206595"
"2024","08","0803","2206595"
"2024","08","0804","2206595"
"2024","08","0805","2206595"
"2024","08","1601","2206595"
"2024","08","2902","2206595"
"2024","08","2304","2206595"
"2024","08","2301","2206595"
"2024","08","2502","2206595"
"2024","08","1902","2206595"
"2024","08","1204","2206595"
"2024","08","2201","2206595"
"2024","08","1901","2206595"
"2024","08","2901","2206595"
"2024","08","1505","2206595"
"2024","08","1504","2206595"
"2024","08","2407","2206595"
"2024","08","2610","2206595"
"2024","08","0203","2206595"
"2024","08","3202","2206595"
"2024","08","2408","2206595"
"2024","08","1723","2206595"
"2024","08","1414","2206595"
"2024","08","2401","2206595"
"2024","08","3202","2146339"
"2024","08","0506","2146339"
"2024","08","0806","2146355"
"2024","08","0807","2146355"
"2024","08","2304","2146355"
"2024","08","2301","2146355"
"2024","08","2607","2146355"
"2024","08","0636","2146355"
"2024","08","1616","2146355"
"2024","08","0802","2146355"
"2024","08","2101","2146355"
"2024","08","1301","2146355"
"2024","08","1409","2146355"
"2024","08","1902","2146355"
"2024","08","1707","2146355"
"2024","08","0815","2146355"
"2024","08","1708","2146355"
"2024","08","2420","2146355"
"2024","08","1602","2146355"
"2024","08","1718","2146355"
"2024","08","2102","2146355"
"2024","08","2703","2146355"
"2024","08","0101","2146355"
"2024","08","1901","2146355"
"2024","08","2604","2146355"
"2024","08","2606","2146355"
"2024","08","2501","2146355"
"2024","08","0203","2146355"
"2024","08","2601","2146355"
"2024","08","0803","2146355"
"2024","08","0804","2146355"
"2024","08","0805","2146355"
"2024","08","2610","2146355"
"2024","08","2611","2146355"
"2024","08","2407","2146355"
"2024","08","1506","2146355"
"2024","08","2803","2146355"
"2024","08","1414","2146355"
"2024","08","1801","2146355"
"2024","08","2413","2146355"
"2024","08","2422","2146355"
"2024","08","2448","2146355"
"2024","08","1723","2146355"
"2024","08","2205","2146355"
"2024","08","1204","2146355"
"2024","08","2802","2146355"
"2024","08","2609","2146355"
"2024","08","2401","2146355"
"2024","08","3002","2146355"
"2024","08","1101","2146355"
"2024","08","2408","2146355"
"2024","08","1709","2146355"
"2024","08","1505","2146371"
"2024","08","1504","2146371"
"2023","07","2407","0027049"
"2023","07","2205","0027049"
"2023","07","1901","0027049"
"2023","07","2901","0027049"
"2023","07","1717","0027049"
"2023","07","1505","0027049"
"2023","07","2501","0027049"
"2023","07","2432","0027049"
"2023","07","3508","0027049"
"2023","07","3509","0027049"
"2023","07","3507","0027049"
"2023","07","1709","0027049"
"2023","07","1504","0027049"
"2023","07","0202","0027049"
"2023","07","2610","0027049"
"2023","07","2420","0027049"
"2023","07","2304","0027049"
"2023","07","2301","0027049"
"2023","07","0811","0027049"
"2023","07","1902","0027049"
"2023","07","2403","0027049"
"2023","07","2402","0027049"
"2023","07","2401","0027049"
"2023","07","0802","0027049"
"2023","07","0803","0027049"
"2023","07","0804","0027049"
"2023","07","0805","0027049"
"2023","07","0806","0027049"
"2023","07","0807","0027049"
"2023","07","1708","0027049"
"2023","07","2802","0027049"
"2023","07","2603","0027049"
"2023","07","2601","0027049"
"2023","07","1404","0027049"
"2023","07","0305","0027049"
"2023","07","1901","0027049"
"2023","07","2901","0027049"
"2023","07","2703","0027049"
"2023","07","1101","0027049"
"2023","07","1204","0027049"
"2023","07","2409","0027049"
"2023","07","1414","0027049"
"2023","07","1723","0027049"
"2023","07","2608","0027049"
"2023","07","2408","0027049"
"2023","07","1902","0027049"
"2023","07","3511","0027049"
"2023","07","3515","0027049"
"2023","07","0203","0027049"
"2023","07","2411","0027049"
"2023","07","2203","0027049"
"2023","07","1602","0027049"
"2023","07","2803","0027049"
"2023","07","0506","0027049"
"2023","07","3202","0027049"
"2023","07","1102","0027049"
"2023","07","2403","2218798"
"2023","07","2420","2218798"
"2023","07","1902","2218798"
"2023","07","1901","2218798"
"2023","07","1104","2218798"
"2023","07","2401","2218798"
"2023","07","3003","2218798"
"2023","07","1901","2218798"
"2023","07","1902","2218798"
"2023","07","2401","2218798"
"2023","07","2402","2218798"
"2023","07","2403","2218798"
"2023","07","2420","2218798"
"2023","07","3002","2218798"
"2023","07","2901","2218798"
"2023","07","1409","2218798"
"2023","07","1101","2218798"
"2023","07","1203","2218798"
"2023","07","2901","2218798"
"2023","07","2601","2218798"
"2023","07","1204","2218798"
"2023","07","2408","2218798"
"2023","07","2501","2218798"
